Codigo;Nome;Descrição;unidade_medida;estoque_atual;estoque_minimo
6905;"CH. INTERNA DO CARRINHO 3/16"" (021107856)";CHAPAS;UN;0;0
6906;"CH. APOIO DO PISANTE 3/16"" (021107857) ";CHAPAS;UN;0;0
6907;"CH. ENCOSTO PARA JOELHO 3/16"" (021107858)";CHAPAS;UN;0;0
6908;"CH. APOIO DO ENCOSTO DO JOELHO 3/16"" (021107859)";CHAPAS;UN;0;0
6909;"CH. DO BATENTE DE REGULAGEM 3/16"" (021107860)";CHAPAS;UN;0;0
6920;TUBO DA PEGADA EMBORRACHADA (021107730);TUBOS;UN;0;0
6939;"LATERAL DO BATENTE CH.1/4"" (021107867)";CHAPAS;UN;0;0
6940;"BASE DO BATENTE DO FREIO CH. 1/4""(021107868) ";CHAPAS;UN;0;0
6941;"CHAPA DO TRAPEZOIDAL EXTENSOR/FLEXOR #1/4"" (021102936)";CHAPAS;UN;0;0
6942;MANCAL 530MM (021107738);USINADOS;UN;0;0
6943;EIXO DO FREIO MAIOR (021107869);USINADOS;UN;0;0
6944;BUCHA PP DO BANCO (021107870);USINADOS;UN;0;0
6948;"CH. DOBRADA DO BRAÇO ART. DIREITA LFR/PRÓ/IRIDIUM #3/16"" (021107873)";CHAPAS;UN;0;0
6955;MÃO FRANCESA MENOR 1/4''  (021107881);MÃO FRANCESA;UN;0;0
6956;MÃO FRANCESA MAIOR 1/4''  (021107880);MÃO FRANCESA;UN;0;0
6963;"LATERAL DO PÉ DE VELA SIM. ELIPTICO #5/8"" (021107933)";CHAPAS;UN;0;0
6964;MANCAL CENTRAL SIM. ELIPTICO (021107890);USINADOS;UN;0;0
6966;EIXO DO PÉ DE VELA SIM. ELIPTICO (021107891);USINADOS;UN;0;0
6967;ROLDANA CANAL DUPLO 110mm PP(021107893);USINADOS;UN;0;0
6969;ROLDANA CANAL DUPLO 90mm PP(021107894);USINADOS;UN;0;0
6972;BUCHA GUIA DO ESTICADOR PP (021107897);USINADOS;UN;0;0
6973;TUBO DA BUCHA DO GUIA (021107898);USINADOS;UN;0;0
6974;BUCHA DO PARAFUSO  (021107899);USINADOS;UN;0;0
6975;BUCHA DA REGULAGEM BATENTE PP (021107903);USINADOS;UN;0;0
6976;"CH. CENTRAL DO TRAVA CABO #1/2"" (021107900)";CHAPAS;UN;0;0
6977;"CH. SUPORTE DO TRAVA CABO #3/8"" (021107902)";CHAPAS;UN;0;0
6982;TRAVA CABO MONTADO CABO DUPLO 021107927;CONJUNTOS E SUBCONJUNTOS;UN;0;0
6983;SISTEMA ESTICADOR CABO DUPLO (021107926);CONJUNTOS E SUBCONJUNTOS;UN;0;0
6986;"CHAPA DA ARTICULAÇÃO #1/4"" (021107919)";CHAPAS;UN;0;0
6987;"CHAPA DO MEIO MAIOR #3/16"" (021107916)";CHAPAS;UN;0;0
6988;"CHAPA DO MEIO MENOR #3/16"" (021107915)";CHAPAS;UN;0;0
6989;"CHAPA DA REGULAGEM DO ASSENTO #3/16"" (021107997)";CHAPAS;UN;0;0
6990;"CHAPA DO ENCOSTO #3/16"" (021107917)";CHAPAS;UN;0;0
6991;"CHAPA TRAVA MENOR #3/16"" (021107918)";CHAPAS;UN;0;0
6994;"CH. SUPORTE DO HALTERS EMBORRACHADO #3/16"" (021107929)";CHAPAS;UN;0;0
6998;"TAMPA PARA TUBO Ø1.1/2"" #2,00 (021107932)";CHAPAS;UN;0;0
7002;"CHAPA DO SUPORTE #1/4"" (021107934)";CHAPAS;UN;0;0
7004;"CHAPA DO GUIA MAIOR 1/8"" (021107935) ";CHAPAS;UN;0;0
7005;BOLA GRANDE DO CABO DUBLO (021107931) ;USINADOS;UN;0;0
7008;"CH. ENCOSTO DO BRAÇO 3/16"" (021107840) ";CHAPAS;UN;0;0
7009;"CHAPA DOBRADA APOIO DE BRAÇO #1/4"" (021107842) ";CHAPAS;UN;0;0
7012;"USINHO PARA FIXAÇÃO DE CABOS 1/8"" (021100180)";CHAPAS;UN;0;0
7013;CH. DE INOX PANTURRILHA SENTADA #INOX 2,00 (021107939);CHAPAS;UN;0;0
7014;BATENTE PP DA REGUA (021107940);USINADOS;UN;0;0
7018;CALÇO DA PEGADA 5mm (021107965);CHAPAS;UN;0;0
7024;"ORELHA DA ROLDANA DO CARRINHO PISANTE CH.#3/16"" (021107993) ";CHAPAS;UN;0;0
7025;"PLATAFORMA DO REMO #3/16"" (021107987) ";CHAPAS;UN;0;0
7028;"ORELHA SUPORTE DA RODINHA CH.#3/16"" (021107988) ";CHAPAS;UN;0;0
7029;"ORELHA DA PEGADA COM DETALHE CH.#3/16"" (021107994)";CHAPAS;UN;0;0
7033;"ASSENTO DO CARRINHO CH.#3/16"" (021107986)";CHAPAS;UN;0;0
7035;"ORELHA DO BATENTE CARRINHO DO PISANTE CH.#3/16"" (021107978)";CHAPAS;UN;0;0
7037;"ORELHA DO BATENTE INFERIOR CH.#3/16""(021107968)";CHAPAS;UN;0;0
7038;"BASE SUPERIOR DO TRILHO CH.#1/4"" (021107979)";CHAPAS;UN;0;0
7039;"CH. BATENTE DO CARRINHO DO PISANTE CH.#3/16"" (021107971)";CHAPAS;UN;0;0
7044;"CHAPA DO BATENTE #3/16"" (021107996)";CHAPAS;UN;0;0
7046;TRAVA CABO ESTICADOR FEMEA (021107905);USINADOS;UN;0;0
7046;TRAVA CABO ESTICADOR FEMEA (021107905);USINADOS;UN;0;0
7047;TRAVA CABO ESTICADOR MACHO (021107904) ;USINADOS;UN;0;0
7047;TRAVA CABO ESTICADOR MACHO (021107904) ;USINADOS;UN;0;0
7053;"ORELHA DO BRAÇO ARTICULADO CH.#5/16"" (021107999)";ORELHAS;UN;0;0
7054;EIXO DOS GUIA ASSENTO 675mm (021107950) ;USINADOS;UN;0;0
7056;BUCHA PP DO BATENTE (021107948) ;USINADOS;UN;0;0
7057;"ORELHA DA PEGADA CENTRAL CH.#5/16"" (021107954)";ORELHAS;UN;0;0
7059;"CH. BATENTE DO BRAÇO 3/16"" (021107951) ";CHAPAS;UN;0;0
7060;"MÃO FRANCESA PISANTE CH 3/16"" (021107952)";MÃO FRANCESA;UN;0;0
7061;"PISANTE DO BRAÇO CH 3/16"" (021107953) ";CHAPAS;UN;0;0
7067;"ENCOSTO TRASEIRO DO GUIA CH. #1/4"" (021107961) ";CHAPAS;UN;0;0
7071;"CHAPA DO CARRETEL CARRINHO PLATAFORMA #1/4"" (021107989)";CHAPAS;UN;0;0
7072;"MÃO FRANCESA BATENTE CARRO PLATAFORMA CH. #1/4"" (021107990)";CHAPAS;UN;0;0
7073;"CHAPA DE REGULAGEM ENCOSTO#3/16"" (021107998)";CHAPAS;UN;0;0
7075;EIXO 140MM 1/2'' (021108003);USINADOS;UN;0;0
7087;"REFORÇO MENOR DO BANCO #1/8"" (021108010)";CHAPAS;UN;0;0
7088;"REFORÇO MAIOR DO BANCO #1/8"" (021108011)";CHAPAS;UN;0;0
7108;"CHAPA BASE DO ESTICADOR #3/16"" (021108023)";CHAPAS;UN;0;0
7109;BUCHA DO ESTICADOR DO ROLETE (021108024);USINADOS;UN;0;0
7119;"ORELHA 60MM COM ABA #3/16"" (021108031) ";ORELHAS;UN;0;0
7126;"ORELHA DO MANCAL DA ARTICULAÇÃO #3/16"" (021108033)";CHAPAS;UN;0;0
7131;EIXO RETIFICADO 400mm (021108032);USINADOS;UN;0;0
7133;CALÇO DO EIXO 5MM (021108038) ZINCADO;USINADOS;UN;0;0
7142;"PEGADA CENTRAL SUPERIOR FISIO Ø1 1/2""x#2,00 800MM";TUBOS;UN;0;0
7156;FLAUTA 388MM INOX (08 FUROS) - 021108050;TUBOS;UN;0;0
7170;"SUPORTE DA CAREN. IRIDIUM #1/8"" (021108062)";CHAPAS;UN;0;0
7171;"LATERAL PÉ DE VELA CORTE CH.3/4"" (021108061)";CHAPAS;UN;0;0
7176;"CHAPA APOIO DO ABDOMINAL #3/16"" (021108065)";CHAPAS;UN;0;0
7179;FLAUTA 305MM 8 FUROS (021108069);TUBOS;UN;0;0
7194;"CH. CANT. DA COLUNA X-4 ESQUERDA #3/16"" (021108072)";CHAPAS;UN;0;0
7195;CH. CANT. DA COLUNA X-4 DIREITO (021108073);CHAPAS;UN;0;0
7214;CHAPA INOX PISANTE DO ABDUTOR #INOX 2,00 (021108081);CHAPAS;UN;0;0
7215;BUCHA SECA ABDUTOR EM PÉ (021108082);USINADOS;UN;0;0
7216;"ORELHA COM RECORTE 180MM #1/4"" (021108080)";ORELHAS;UN;0;0
7217;PP SUPORTE DO CABO 33mm (021108079);USINADOS;UN;0;0
7217;PP SUPORTE DO CABO 33mm (021108079);USINADOS;UN;0;0
7218;BUCHA PP 48MM (021108083) ;USINADOS;UN;0;0
7220;TAMPA DA REMADA 115 CH. #2,00 (021108085);CHAPAS;UN;0;0
7226;GUIA DE PESO INOX 1.895MM (021108142);TUBOS;UN;0;0
7234;LOGOTIPO LEÃO CH.#1,20MM (021108095);CHAPAS;UN;0;0
7249;"CHAPA SUPERIOR DA ESTAÇÃO  #3/16"" (021108093)";CHAPAS;UN;0;0
7250;"CHAPA INFERIOR DA ESTAÇÃO  #3/16"" (021108092)";CHAPAS;UN;0;0
7252;CH.INOX REGULAGEM ELEV. PELVICA #INOX 2,00 (021108101) ;CHAPAS;UN;0;0
7253;"ORELHA DA ABRACADEIRA FURO CENTRAL 3/16"" (021108102)";CHAPAS;UN;0;0
7257;CAR. IRIDIUM COM RECORTE (021108104);CHAPAS;UN;0;0
7260;FLAUTA 550MM INOX SEM FURO (021108107);TUBOS;UN;0;0
7269;PÉ DE APOIO DE SEGURANÇA 50X50X#2,25 (021101565) ;TUBOS;UN;0;0
7270;PÉ DE APOIO 60X40X#2,00 (021104548);TUBOS;UN;0;0
7272;EIXO DA MOLA GÁS MENOR (021108111) ;USINADOS;UN;0;0
7281;BUCHA 500MM Ø2 1/2'' (021104533);USINADOS;UN;0;0
7296;EIXO 125MM (021108119);USINADOS;UN;0;0
7297;"CH.BASE ORELHAS ARTICULAÇÃO #1/4"" (021108120)";CHAPAS;UN;0;0
7301;CH.INOX PISANTE DO BRAÇO #INOX 2,00 (021108124);CHAPAS;UN;0;0
7318;CHAPA APOIO DA BASE #1/4'' (021108125) ;CHAPAS;UN;0;0
7321;"CHAPA FRONTAL PISANTE #1/4"" (021108128)";CHAPAS;UN;0;0
7322;EIXO DIANT. DA PLATAFORMA MENOR (021108129) ;USINADOS;UN;0;0
7323;"ORELHA ARTICULAÇÃO DO BRAÇO #1/4"" (021108130)";CHAPAS;UN;0;0
7325;BUCHA ARTICULAÇÃO DO PISANTE (021108132);USINADOS;UN;0;0
7326;BUCHA PP ARTICULAÇÃO DO PISANTE (021108133);USINADOS;UN;0;0
7329;FLAUTA 270MM PADRÃO INOX (021108144);TUBOS;UN;0;0
7336;MANCAL DIANTEIRO DO SIMULADOR (021108145) ;USINADOS;UN;0;0
7337;"MÃO FRANCESA PISANTE LEG 180 CH.#1/4"" (021108146)";MÃO FRANCESA;UN;0;0
7338;CAR. IRIDIUM S/ FURO 1730mm (021108147) ;CHAPAS;UN;0;0
7339;CAR. LEG 180 PRÓ S/ FURO (021108149);CHAPAS;UN;0;0
7340;CAR. LEG 180 PRÓ C/ FURO (021108152);CHAPAS;UN;0;0
7341;"CHAPA CONEXÃO SUPERIOR #1/4"" (021108143)";CHAPAS;UN;0;0
7343;EIXO LIMITADOR DO BRAÇO MAIOR (021108153);USINADOS;UN;0;0
7347;"MÃO FRANCESA DA CONEXÃO #1/4"" (021108155)";MÃO FRANCESA;UN;0;0
7348;"MAO FRANCESA REFORÇO DO BRAÇO #3/16"" (021108156)";MÃO FRANCESA;UN;0;0
7349;"CAPA ROLDANA PUXADA 2X1 #1/8"" (021108157) ";CHAPAS;UN;0;0
7353;CHAPA CONTRA PESO REDONDA Ø60 #2mm (021108159);CHAPAS;UN;0;0
7354;CONEXÃO PEGADA PELVICA #1/4'' (021108160) ;CHAPAS;UN;0;0
7355;CONEXÃO CENTRAL PELVICA #1/4'' (021108161) ;CHAPAS;UN;0;0
7356;FLAUTA 400MM 10FUROS MANIPLO (021108163) ;TUBOS;UN;0;0
7357;GUIA DE PESO INOX 1930 MM (021108091) ;TUBOS;UN;0;0
7358;CHAPA ARGOLA TRAVA CABO ROTATIVO #1/4'' (021108164) ;CHAPAS;UN;0;0
7360;BUCHA DA CHAPA TRAVA CABO (021108166) ;USINADOS;UN;0;0
7361;EIXO TRAVA CABO ROTATIVO (021108165);USINADOS;UN;0;0
7362;BUCHA PP TRAVA CABO ROTATIVO (021108167);USINADOS;UN;0;0
7363;TRAVA CABO ROTATIVO SOLDADO;CONJUNTOS E SUBCONJUNTOS;UN;0;0
7366;ORELHA DA CARENAGEM Ø4'' (021108099);ORELHAS;UN;0;0
7367;CAR. CROSS STATION #1,2MM (021108100);CHAPAS;UN;0;0
7369;TAMPA DO GUIDÃO Ø1/4'' #1,2MM (021108169) ;CHAPAS;UN;0;0
7370;"CHAPA DE REGULAGEM SUPINO REGULAVEL#1/4"" (021108171)";CHAPAS;UN;0;0
7374;REFORÇO DA FLAUTA #1/4'' (021102924);CHAPAS;UN;0;0
7379;ROLDANA DA RÉGUA;CONJUNTOS E SUBCONJUNTOS;UN;0;0
7391;"SUPORTE DO PAINEL CH.#1/8"" (021108185)";CHAPAS;UN;0;0
7405;"INOX REGUA DE REGULAGEM 1/4"" (021108201) ";CHAPAS;UN;0;0
7406;TUBO BATENTE REMADA (021107018) ;USINADOS;UN;0;0
7407;INOX DA REGUA GLUTEO GUIADO #CH. INOX 2MM (021108203);CHAPAS;UN;0;0
7411;INOX DA ORELHA ROLETE  #CH. INOX 2MM (021108204) ;CHAPAS;UN;0;0
7424;INOX DA PLATAFORMA MAIOR #INOX 2,00 (021108239);CHAPAS;UN;0;0
7425;INOX DA BASE CARRINHO #INOX 2,00 (021108237);CHAPAS;UN;0;0
7426;INOX DA ENCOSTO CARRINHO #INOX 2,00 (021108238);CHAPAS;UN;0;0
7430;FLAUTA 295MM INOX (021108241);TUBOS;UN;0;0
7434;CH. INOX PISANTE TUBO GRAVITON #CH.INOX 2MM(021108214);CHAPAS;UN;0;0
7437;BASE COM RASGO LFR (021108242) ;TUBOS;UN;0;0
7443;TRAVA DA TORRE CROSSMITH (021106209);TUBOS;UN;0;0
7455;BUCHA DO SUPINO REGULAVEL (021108222);USINADOS;UN;0;0
7467;CONTRA PESO TREFILADO DO AGACHAMENTO (11KG);CONJUNTOS E SUBCONJUNTOS;UN;0;0
7472;CALÇO DO EIXO 3MM (021108231);USINADOS;UN;0;0
7477;TRAVA REGULADOR DA PEGADA (021107558);USINADOS;UN;0;0
7482;GUIA DE PESO INOX 1236 MM ;TUBOS;UN;0;0
7486;"ORELHA TRAVA DO FREIO E TENCIONADOR #5/16"" (021108248)";ORELHAS;UN;0;0
7487;"ORELHA ESQUERDA DO TENCIONADOR #1/4"" (021108249)";ORELHAS;UN;0;0
7488;EIXO MAIOR TENCIONADOR (021108250);USINADOS;UN;0;0
7489;EIXO MENOR TENCIONADOR (021108251);USINADOS;UN;0;0
7489;EIXO MENOR TENCIONADOR (021108251);USINADOS;UN;0;0
7496;GUIA DE PESO INOX 1.160MM (021108260);TUBOS;UN;0;0
7497;"CHAPA DA BARRA GUIADA #1/4"" (021108259)";CHAPAS;UN;0;0
7498;BUCHA 88MM DA BARRA GUIADA (021108253);USINADOS;UN;0;0
7499;"CH.TAMPA SUPERIOR BARRA GUIADA #3/16"" (021108261)";CHAPAS;UN;0;0
7500;BARRA LINEAR 2120 DO AGACHAMENTO (021108262);USINADOS;UN;0;0
7504;BUCHA MAIOR TENCIONADOR LEG ARTICULADO (021108252) ;USINADOS;UN;0;0
7505;"ORELHA DUPLA DO TENCIONADOR#5/16"" (021108255)";ORELHAS;UN;0;0
7507;ORELHA CURVA TENCIONADOR CH.#1/4'' (021108256);ORELHAS;UN;0;0
7508;ORELHA MENOR TENCIONADOR CH.#1/4'' (021108257);ORELHAS;UN;0;0
7509;ORELHA MAIOR TENCIONADOR CH.#1/4'' (021108258);ORELHAS;UN;0;0
7510;PISANTE DE INOX ESTAÇÃO #INOX 2,00 (021108265);CHAPAS;UN;0;0
7519;BUCHA PP EXCENTRICA EXT. (021108268);USINADOS;UN;0;0
7537;"CHAPA DO CARRINHO ANILHEIRO #1/4"" (021108310)";CHAPAS;UN;0;0
7538;BUCHA PP DO FREIO (021108313);USINADOS;UN;0;0
7539;EIXO DO FREIO 295MM ZINCADO (021108287);USINADOS;UN;0;0
7540;REFORÇO DO BRAÇO CH.#1/4 (021108297) ;CHAPAS;UN;0;0
7541;EIXO MAIOR DO AGACHAMENTO 550MM (021108309);USINADOS;UN;0;0
7542;"CHAPA TAMPA DO REFORÇO #1/4"" (021108298)";CHAPAS;UN;0;0
7543;"TAMPA DA ALAVANCA #3/16"" (021108295) ";CHAPAS;UN;0;0
7544;"ORELHA DA TORRE ART. #3/16"" (021108294)";ORELHAS;UN;0;0
7545;"CHAPA PISANTE #3/16""  (021108291)";CHAPAS;UN;0;0
7546;"ORELHA DO FREIO #3/16"" (021108296)";ORELHAS;UN;0;0
7548;"REGUA DE REGULAGEM BELT #5/16"" CROMADO (021108293)";CHAPAS;UN;0;0
7549;CHAPA DE INOX PISANTE ESQUERDO #2,00 INOX (021108292);CHAPAS;UN;0;0
7552;"CHAPA CONEXÃO DA REGUA #3/16"" (021108290)";CHAPAS;UN;0;0
7563;"CH. SUPERIOR DA ARTICULAÇÃO DO BRAÇO #1/4"" (021108332)";CHAPAS;UN;0;0
7564;"MÃO FRANCESA DO ASSENTO PUXADA VERTICAL #3/16"" (021108314) ";MÃO FRANCESA;UN;0;0
7566;"MÃO FRANCESA DO BATENTE #1/4"" (021108327)";MÃO FRANCESA;UN;0;0
7567;"CH. ROTULA DO MANCAL ABERTA #1/4"" (021108326) ";CHAPAS;UN;0;0
7568;"CH. ROTULA DO MANCAL FECHADA #1/4"" (021108325)";CHAPAS;UN;0;0
7569;"MÃO FRANCESA DA ARTICULAÇÃO #1/4"" (021108324)";MÃO FRANCESA;UN;0;0
7571;"REFORÇO DA REGULAGEM ROLETE #1/4"" (021108322)";CHAPAS;UN;0;0
7572;"CHAPA PLATAFORMA TRASEIRA PUXADA VERTICAL #1/4"" (021108321)";CHAPAS;UN;0;0
7573;"RELOGIO TORRE PUXADA VERTICAL #1/4"" (021108320) ";CHAPAS;UN;0;0
7574;"CHAPA PLATAFORMA FRONTAL PUXADA VERTICAL #1/4"" (021108316)";CHAPAS;UN;0;0
7575;"MAO FRANCESA PLATAFORMA FRONTAL PUXADA VERTICAL #1/4"" (021108315)";MÃO FRANCESA;UN;0;0
7576;"CH. BRAÇO DE REGULAGEM #5/16"" (021108318) ";CHAPAS;UN;0;0
7577;CONTRA PESO 200mm (021108331);USINADOS;UN;0;0
7578;EIXO MAIOR DA ROTULA ARTICULADA (021108333);USINADOS;UN;0;0
7579;EIXO COM REBAIXO 60mm (021108319);USINADOS;UN;0;0
7580;EIXO COM REBAIXO DO BRAÇO 220mm (021108336);USINADOS;UN;0;0
7581;CALCO DA ROTULA ARTICULADA (021108335);USINADOS;UN;0;0
7582;"CHAPA INFERIOR DO ELASTICO #1/4"" (021108346)";CHAPAS;UN;0;0
7583;"CHAPA SUPERIOR DO ELASTICO #1/4"" (021108347) ";CHAPAS;UN;0;0
7585;"REFORÇO DAS TORRES #5/16"" (021108348)";CHAPAS;UN;0;0
7589;BUCHA DO FREIO (021108286);USINADOS;UN;0;0
7591;CALCO DA ROTULA ARTICULADA MAIOR (021108350) ;USINADOS;UN;0;0
7593;"CH. LATERAL DA TRAVA SEGURANÇA SEM FURO #1/4"" (021108354)";CHAPAS;UN;0;0
7595;"CH. FREIO SEM FURO TRAVA DE SEGURANÇA #1/4"" (021108357) ";CHAPAS;UN;0;0
7596;"CH. FREIO FURADA TRAVA DE SEGURANÇA #1/4"" (021108358)";CHAPAS;UN;0;0
7597;CH. BASE DA TRAVA DE SEGURANÇA CH.#1-4'' (021108359) ;CHAPAS;UN;0;0
7598;ARRUELA DA TRAVA DE SEGURANÇA MAIOR (021108360);USINADOS;UN;0;0
7599;CAPA DO EIXO DA TRAVA NOVA (021108361) ;USINADOS;UN;0;0
7600;BUCHA DE FERRO TRAVA DE SEGURANÇA  (021108362);USINADOS;UN;0;0
7603;CH. INOX FURADO COM REGULAGEM DE SEGURANÇA #INOX 2,00 (021108363;CHAPAS;UN;0;0
7604;CH. INOX LISA COM REGULAGEM DE SEGURANÇA #INOX 2,00 (021108364);CHAPAS;UN;0;0
7607;"CH. LATERAL DA TRAVA SEGURANÇA FURADA #1/4"" (021108355)";CHAPAS;UN;0;0
7609;MÃO FRANCESA DA TORRE - TRICEPS PARALELO (021105923);TUBOS;UN;0;0
7610;PONTEIRA DE ALUMINIO COM FURO (021108366);USINADOS;UN;0;0
7611;"MÃO FRANCESA DO EXTENSOR #1/4"" (021108368)";MÃO FRANCESA;UN;0;0
7613;BUCHA DA ROTULA ESQUERDA (021108369);USINADOS;UN;0;0
7614;BUCHA DA ROTULA DIREITA (021108370);USINADOS;UN;0;0
7616;INOX DO RELOGIO TORRE PUXADA VERTICAL #INOX 2,00 (021108371);CHAPAS;UN;0;0
7617;CH INOX APOIO DA BARRA - #2MM (021108372);CHAPAS;UN;0;0
7618;"CHAPA ALAVANCA EXTERNA #3/8"" (021108373) ";CHAPAS;UN;0;0
7619;"CHAPA ALAVANCA INTERNA #3/8"" (021108374)  ";CHAPAS;UN;0;0
7620;FLAUTA 300MM 15° FURO MENOR (021108376);TUBOS;UN;0;0
7621;FLAUTA 300MM 25° FURO MAIOR (021108375);TUBOS;UN;0;0
7628;TAPETE DE INOX REDONDO 450mm (021108378);TUBOS;UN;0;0
7629;INOX DA PLATAFORMA TRASEIRA #INOX 2,00 (021108367);CHAPAS;UN;0;0
7630;INOX DA PLATAFORMA FRONTAL #INOX 2,00 (021108356);CHAPAS;UN;0;0
7633;TUBO DE APOIO DO OMBRO (021105935);TUBOS;UN;0;0
7635;"ORELHA DESCANÇO DO BRAÇO #1/4"" (021108384) ";ORELHAS;UN;0;0
7636;EIXO DO BATENTE DO ROLETE (021108381);USINADOS;UN;0;0
7638;PORCA SEXT. M18x1.5 ESQ (021108382);USINADOS;UN;0;0
7639;"MÃO FRANCESA DO EIXO DO BRAÇO #3/16"" (021108387)";MÃO FRANCESA;UN;0;0
7640;CINTO SQUAT BELT;CONJUNTOS E SUBCONJUNTOS;UN;0;0
7641;EIXO LIMITADOR DO BRAÇO (021108388);USINADOS;UN;0;0
7642;PP DO LIMITADOR DO BRAÇO  EXT/-FLEX (021108389);USINADOS;UN;0;0
7651;BUCHA HASTE DA ROTULA DA PUXADA (021108330);USINADOS;UN;0;0
7658;EIXO 425MM EM ALUMINIO (021108397);USINADOS;UN;0;0
7666;EIXO DA ROLDANA 37mm (021108035);USINADOS;UN;0;0
7667;EIXO DA ARTICULAÇÃO 364mm(021107992);USINADOS;UN;0;0
7670;BUCHA MENOR DO CONDUITE (021107984);USINADOS;UN;0;0
7671;MANCAL 315mm (021107982);USINADOS;UN;0;0
7672;"CAPA DE ROLDANA PESCOÇO #3/16"" (021107967)";CHAPAS;UN;0;0
7676;EIXO DE 364MM (021108405);USINADOS;UN;0;0
7683;"ORELHA DA RODINHA LF-450 CH.#1/4"" (021108406)";CHAPAS;UN;0;0
7684;"ORELHA DA PEGADA TRASEIRA CH.#1/4"" (021108407) ";CHAPAS;UN;0;0
7687;INOX DA PLATAFORMA REMO #INOX 2,00 (021108401);CHAPAS;UN;0;0
7693;ANILHEIRO DOBRADO SIMULADOR DE REMO (021108412);TUBOS;UN;0;0
7694;"CH. BASE EM L DO BATENTE CH.#1/4"" (021108413)";CHAPAS;UN;0;0
7695;"CH. BASE DO BATENTE INFERIOR CH.#1/4"" (021108414)";CHAPAS;UN;0;0
7698;LIMITADOR DO CABO COM REBAIXO (021108403);USINADOS;UN;0;0
7702;BARRA LINEAR 2015 DO CROSSMITH (021108415);USINADOS;UN;0;0
7708;GUIA LATERAL DO CARRINHO (021108419);USINADOS;UN;0;0
7711;CH. INOX PISANTE MENOR REMADA GUIADA #INOX 2,00 (021108441);CHAPAS;UN;0;0
7712;CH. INOX PISANTE MAIOR REMADA GUIADA #INOX 2,00 (021108440);CHAPAS;UN;0;0
7713;"CH. GUIA PILLOW BLOCK #1/4"" (021108420)";CHAPAS;UN;0;0
7714;"MAO FRANCESA CARRINHO #3/16"" (021108421)";MÃO FRANCESA;UN;0;0
7715;"FLANGE DA PEGADA REMADA GUIADA #5/16"" (021108422)";CHAPAS;UN;0;0
7716;"MAO FRANCESA DO GUIA CH.#3/16"" (021108423)";MÃO FRANCESA;UN;0;0
7717;"CH. BATENTE DO CARRINHO #1/4"" (021108424)";CHAPAS;UN;0;0
7718;"ORELHA TRAVA GUIADA DA FLAUTA #1/4"" (021108425)";ORELHAS;UN;0;0
7719;"ORELHA BANCO REMADA GUIADA #1/4"" (021108426)";ORELHAS;UN;0;0
7720;"FLANGE DA PEGADA Ø75mm CH.#3/16"" (021108427)";CHAPAS;UN;0;0
7721;"CH. DOBRADA GUIA DA BARRA 3/16"" (021108429)";CHAPAS;UN;0;0
7722;"CH. DOBRADA PISANTE REMADA GUIADA 3/16"" (021108428)";CHAPAS;UN;0;0
7725;"ORELHA DOBRADA DA FLAUTA #1/4"" (021108444)";ORELHAS;UN;0;0
7726;TREFILADO DA PEGADA 925MM (021108443);USINADOS;UN;0;0
7727;PEGADA CENTRAL EMBORRACHADA REMADA GUIADA 45°;CONJUNTOS E SUBCONJUNTOS;UN;0;0
7746;BUCHA INTERNA PEGADA REMADA GUIADA (021108456);USINADOS;UN;0;0
7752;EIXO DA PEGADA MAIOR (021108459);USINADOS;UN;0;0
7753;QUADRO BARRA REMADA KAYAK (EMBORRACHADO);CONJUNTOS E SUBCONJUNTOS;UN;0;0
7754;CAPA DE INOX 750mm (021108458);TUBOS;UN;0;0
7758;TORRE DOBRADA CENTRAL PUXADA VERTICAL (021108303);TUBOS;UN;0;0
7759;BASE DOBRADA TRASEIRA DIR. (021108270);TUBOS;UN;0;0
7760;TUBO DE APOIO DA TORRE (021105934);TUBOS;UN;0;0
7761;BASE LATERAL DO QUADRO (021109489);TUBOS;UN;0;0
7762;BASE DO CONJUNTO (021109608);TUBOS;UN;0;0
7763;BRAÇO SUPINO DECLINADO ESQ. (021105544);TUBOS;UN;0;0
7764;TRAVA DO BANCO DECLINADO (021105673);TUBOS;UN;0;0
7765;TRAVA SUPERIOR DECLINADO (021105671);TUBOS;UN;0;0
7766;TRAVA INFERIOR DECLINADO (021105670);TUBOS;UN;0;0
7767;BRAÇO REMADA SENTADA ESQ. (021109696);TUBOS;UN;0;0
7768;APOIO FRONTAL DA BASE DIR. (021105510);TUBOS;UN;0;0
7769;TUBO APOIO DE PEITO (021105655);TUBOS;UN;0;0
7770;TRAVA DA BASE PUXADA ALTA (021105561);TUBOS;UN;0;0
7771;BRAÇO DIREITO DA PUXADA ALTA 2017 (021105565);TUBOS;UN;0;0
7772;TRAVA SUP. DA PUXADA ALTA (021105656);TUBOS;UN;0;0
7773;BASE (021107049);TUBOS;UN;0;0
7775;BASE CENTRAL FLEXOR UNILATERAL (021107441);TUBOS;UN;0;0
7776;TRAVA DO PÉ FLEXOR UNILATERAL (021107444);TUBOS;UN;0;0
7777;CURVA DA TORRE (021105910);TUBOS;UN;0;0
7778;CURVA DO ASSENTO (021105909);TUBOS;UN;0;0
7779;TRAVA INFERIOR DO BANCO (021105497);TUBOS;UN;0;0
7780;TRAVA INFERIOR DA TORRE (021105490);TUBOS;UN;0;0
7781;TRAVA SUPERIOR DA TORRE (021105489);TUBOS;UN;0;0
